Country,RAM Capacity (Mb),Storage (Mb),Mass (grams),Pixel Density (per inch)
4,0.124973296,0.249999232,0.13362069,0.22160525
4,0.124973296,0.499999488,0.13362069,0.22160525
4,0.124973296,1,0.13362069,0.22160525
4,0.124973296,0.249999232,0.13362069,0.22160525
4,0.124973296,0.499999488,0.13362069,0.22160525
6,0.124973296,0.008388246,0.011637931,0.344522968
6,0.124973296,0.004193611,0.023060345,0.17617365
2,0.218726157,0.008388246,0.020905172,0.436648157
1,0.062471389,0.249999232,0.051724138,0.358909642
4,0.062471389,0.499999488,0.079741379,0.22387683
2,0.281228065,0.008388246,0.016163793,0.524230187
6,0.187475204,0.008388246,0.010775862,0.344522968
6,0.124973296,0.008388246,0.009482759,0.249116608
1,0.124973296,0.008388246,0.009698276,0.560070671
1,0.124973296,0.004193611,0.01487069,0.480060575
1,0.062471389,0.008388246,0.011853448,0.550984351
1,0.062471389,0.008388246,0.016810345,0.416961131
2,0.187475204,0.016777517,0.017025862,0.503785967
6,0.124973296,0.125838031,0.00862069,0.379606259
6,0.249977111,0.249999232,0.016163793,0.356133266
6,0.062471389,0.004193611,0.011853448,0.252650177
6,0.062471389,0.004193611,0.011853448,0.257193337
6,0.062471389,0.004193611,0.011853448,0.257193337
2,0.187475204,0.127804266,0.009051724,0.59994952
6,0.062471389,0.004193611,0.009698276,0.308430086
1,0.124973296,0.004193611,0.020474138,0.617364967
2,0.249977111,0.016777517,0.023706897,0.436648157
2,0.281228065,0.008388246,0.016163793,0.524230187
2,0.249977111,0.008388246,0.015086207,0.524230187
6,0.062471389,0.004193611,0.015517241,0.257193337
0,0.124973296,0.004193611,0.009698276,0.249116608
6,0.124973296,0.008388246,0.014008621,0.344522968
2,0.499984741,0.031878203,0.015086207,0.626451287
6,0.124973296,0.008388246,0.155172414,0.266027259
6,0.124973296,0.004193611,0.0625,0.222110045
2,0.187475204,0.008388246,0.018318966,0.545179202
6,0.124973296,0.004193611,0.017241379,0.30338213
3,0.249977111,0.008388246,0.114224138,0.315497224
2,0.249977111,0.062492486,0.020905172,0.560827865
6,0.124973296,0.004193611,0.068534483,0.17617365
6,0.124973296,0.125838031,0.015086207,0.318021201
6,0.062471389,0.004193611,0.007543103,0.345784957
1,0.062471389,0.008388246,0.019396552,0.469207471
6,0.124973296,0.125838031,0.00862069,0.379606259
6,0.249977111,0.249999232,0.016163793,0.356133266
1,0.062471389,0.004193611,0.014008621,0.560070671
1,0.062471389,0.004193611,0.014008621,0.560070671
1,0.124973296,0.008388246,0.016163793,0.494194851
2,0.249977111,0.016777517,0.012715517,0.481322564
6,0.124973296,0.004193611,0.015086207,0.308430086
1,0.124973296,0.008388246,0.012284483,0.469207471
1,0.124973296,0.004193611,0.020474138,0.617364967
2,0.249977111,0.008388246,0.015086207,0.524230187
1,0.124973296,0.004193611,0.017241379,0.538869258
2,0.124973296,0.008388246,0.02112069,0.463149924
6,0.124973296,0.008388246,0.014008621,0.344522968
6,0.124973296,0.008388246,0.013793103,0.257193337
2,0.249977111,0.249999232,0.016594828,0.710752145
0,0.062471389,0.004193611,0.01487069,0.257193337
2,0.249977111,0.031878203,0.094827586,0.224381625
3,0.062471389,0.031878203,0.0625,0.22387683
3,0.062471389,0.031878203,0.11637931,0.203685008
0,0.062471389,0.004193611,0.01174569,0.257193337
2,0.249977111,0.008388246,0.015086207,0.524230187
6,0.187475204,0.008388246,0.011853448,0.344522968
6,0.187475204,0.008388246,0.014224138,0.344522968
4,0.249977111,0.008388246,0.256465517,0.141595154
3,0.124973296,0.031878203,0.0625,0.22387683
3,0.062471389,0.031878203,0.159482759,0.22387683
6,0.124973296,0.004193611,0.011853448,0.22387683
3,0.249977111,0.062079576,0.082974138,0.226905603
0,0.062471389,0.004193611,0.05862069,0.17617365
1,0.124973296,0.008388246,0.02262931,0.464159515
1,0.124973296,0.008388246,0.021551724,0.561080262
0,0.124973296,0.008388246,0.017025862,0.308430086
6,0.062471389,0.004193611,0.012931034,0.315244826
6,0.062471389,0.008388246,0.013362069,0.349570924
2,0.187475204,0.008388246,0.02112069,0.463149924
6,0.124973296,0.008388246,0.0125,0.344522968
1,0.124973296,0.004193611,0.007112069,0.488894498
1,0.124973296,0.004193611,0.007112069,0.488894498
1,0.124973296,0.004193611,0.007112069,0.488894498
2,0.249977111,0.255609556,0.012715517,0.481322564
2,0.249977111,0.127515885,0.012715517,0.481322564
6,0.124973296,0.004193611,0.015086207,0.308430086
6,0.124973296,0.004193611,0.006034483,0.283947501
6,0.124973296,0.004193611,0.012931034,0.283947501
1,0.249977111,0.008388246,0.02262931,0.480060575
1,0.124973296,0.004193611,0.007112069,0.488894498
0,0.124973296,0.004193611,0.011961207,0.315749621
3,0.062471389,0.016777517,0.05862069,0.22387683
3,0.124973296,0.016777517,0.087284483,0.22387683
6,0.124973296,0.008388246,0.009913793,0.344522968
6,0.124973296,0.008388246,0.009913793,0.344522968
6,0.124973296,0.008388246,0.011637931,0.344522968
3,0.249977111,0.008388246,0.202586207,0.183997981
6,0.187475204,0.008388246,0.011853448,0.344522968
6,0.124973296,0.008388246,0.010775862,0.249116608
1,0.062471389,0.016777517,0.040948276,0.378091873
2,0.249977111,0.008388246,0.016163793,0.436648157
2,0.249977111,0.008388246,0.020474138,0.464159515
6,0.124973296,0.008388246,0.013685345,0.356133266
1,0.124973296,0.008388246,0.02262931,0.356133266
1,0.062471389,0.008388246,0.019396552,0.469207471
6,0.124973296,0.008388246,0.0125,0.344522968
1,0.062471389,0.004193611,0.014008621,0.560070671
1,0.124973296,0.004193611,0.028017241,0.358909642
1,0.124973296,0.004193611,0.028017241,0.358909642
1,0.124973296,0.004193611,0.019396552,0.510853104
6,0.062471389,0.004193611,0.016163793,0.30338213
1,0.187475204,0.008388246,0.020689655,0.524230187
1,0.187475204,0.008388246,0.020689655,0.524230187
6,0.124973296,0.008388246,0.015086207,0.344522968
2,0.249977111,0.255609556,0.014655172,0.481322564
2,0.249977111,0.255032794,0.014655172,0.481322564
2,0.249977111,0.255609556,0.0125,0.481322564
6,0.124973296,0.008388246,0.017241379,0.252650177
2,0.187475204,0.016777517,0.016163793,0.674911661
6,0.062471389,0.008388246,0.012931034,0.249116608
6,0.124973296,0.004193611,0.009698276,0.249116608
0,0.124973296,0.004193611,0.010560345,0.315749621
6,0.062471389,0.004193611,0.012931034,0.249116608
0,0.124973296,0.008388246,0.009698276,0.249116608
0,0.124973296,0.008388246,0.010560345,0.249116608
1,0.249977111,0.008388246,0.016163793,0.505805149
2,0.249977111,0.031878203,0.094827586,0.224381625
6,0.187475204,0.008388246,0.015646552,0.318021201
1,0.249977111,0.008388246,0.016810345,0.560070671
2,0.281228065,0.008388246,0.016163793,0.524230187
6,0.124973296,0.004193611,0.05862069,0.17617365
6,0.124973296,0.004193611,0.05862069,0.17617365
6,0.249977111,0.008388246,0.012931034,0.244068652
0,0.031220435,0.008388246,0.015732759,0.244068652
6,0.124973296,0.008388246,0.014224138,0.315244826
6,0.124973296,0.008388246,0.010775862,0.249116608
6,0.124973296,0.004193611,0.009482759,0.299343766
6,0.249977111,0.008388246,0.021788793,0.364209995
6,0.124973296,0.008388246,0.010991379,0.308430086
6,0.124973296,0.008388246,0.01012931,0.32382635
6,0.124973296,0.008388246,0.009051724,0.249116608
6,0.124973296,0.008388246,0.010560345,0.257193337
2,0.249977111,0.008388246,0.020474138,0.408884402
6,0.124973296,0.008388246,0.0125,0.344522968
6,0.124973296,0.004193611,0.009482759,0.301615346
6,0.187475204,0.008388246,0.0125,0.204442201
3,0.124973296,0.008388246,0.094827586,0.17617365
3,0.124973296,0.008388246,0.094827586,0.17617365
1,0.124973296,0.249999232,0.009051724,0.524230187
2,0.124973296,0.499999488,0.009698276,0.524230187
2,0.124973296,0.499999488,0.009698276,0.524230187
1,0.124973296,0.125838031,0.009051724,0.524230187
3,0.249977111,0.008388246,0.075431034,0.22387683
2,0.249977111,0.008388246,0.014224138,0.600201918
6,0.124973296,0.008388246,0.014008621,0.249116608
6,0.124973296,0.008388246,0.014008621,0.249116608
1,0.124973296,0.008388246,0.025538793,0.538112065
6,0.124973296,0.008388246,0.073275862,0.315497224
3,0.062471389,0.031878203,0.073060345,0.203685008
2,0.187475204,0.008388246,0.016163793,0.524230187
1,0.187475204,0.008388246,0.024137931,0.436648157
6,0.187475204,0.008388246,0.010560345,0.249116608
4,0.499984741,0.249999232,0.129310345,0.18753155
6,0.249977111,0.008388246,0.010775862,0.249116608
1,0.124973296,0.016777517,0.020689655,0.562847047
1,0.124973296,0.016777517,0.064439655,0.464159515
6,0.124973296,0.008388246,0.011637931,0.344522968
6,0.124973296,0.008388246,0.011637931,0.30338213
1,0.062471389,0.004193611,0.011853448,0.469207471
1,0.124973296,0.008388246,0.016163793,0.416961131
6,0.124973296,0.008388246,0.01487069,0.315244826
1,0.062471389,0.004193611,0.051724138,0.436648157
6,0.249977111,0.008388246,0.009913793,0.299343766
3,0.062471389,0.062079576,0.064655172,0.22387683
6,0.124973296,0.008388246,0.010560345,0.257193337
4,0.249977111,0.255032794,0.068965517,0.315497224
4,0.249977111,0.511744466,0.068965517,0.315497224
2,0.249977111,0.031878203,0.012715517,0.481322564
6,0.124973296,0.125838031,0.005172414,0.256183746
6,0.124973296,0.250005786,0.005172414,0.256183746
2,0.281228065,0.008388246,0.016163793,0.524230187
1,0.124973296,0.008388246,0.007974138,0.469207471
6,0.124973296,0.004193611,0.009482759,0.374558304
4,0.249977111,0.125838031,0.174568966,0.183997981
0,0.124973296,0.008388246,0.009698276,0.249116608
3,0.062471389,0.031878203,0.224137931,0.181726401
3,0.249977111,0.125018766,0.017887931,0.244068652
2,0.281228065,0.008388246,0.015086207,0.524230187
2,0.374980926,0.031262116,0.022413793,0.436648157
2,0.249977111,0.031878203,0.025862069,0.524230187
2,0.281228065,0.008388246,0.021982759,0.436648157
2,0.281228065,0.008388246,0.021982759,0.436648157
6,0.187475204,0.008388246,0.011853448,0.204442201
1,0.124973296,0.008388246,0.024784483,0.560070671
2,0.249977111,0.008388246,0.020905172,0.50454316
2,0.249977111,0.12465829,0.023491379,0.561080262
1,0.124973296,0.016777517,0.015086207,0.416961131
6,0.124973296,0.008388246,0.014224138,0.315244826
2,0.249977111,0.008388246,0.0125,0.481322564
1,0.249977111,0.008388246,0.015086207,0.560070671
1,0.249977111,0.008388246,0.015086207,0.560070671
6,0.249977111,0.000248032,0.018318966,0.356133266
1,0.124973296,0.004193611,0.019396552,0.545179202
1,0.124973296,0.004193611,0.012931034,0.617364967
6,0.124973296,0.008388246,0.009051724,0.249116608
2,0.249977111,0.031878203,0.012715517,0.225391217
6,0.124973296,0.008388246,0.020043103,0.30338213
6,0.124973296,0.12465829,0.005172414,0.256183746
6,0.124973296,0.255609556,0.005172414,0.256183746
2,0.249977111,0.499999488,0.009698276,0.560070671
6,0.124973296,0.004193611,0.009482759,0.374558304
2,0.249977111,0.062079576,0.025862069,0.524230187
2,0.281228065,0.008388246,0.015086207,0.524230187
6,0.249977111,0.008388246,0.015086207,0.252650177
1,0.249977111,0.008388246,0.015086207,0.560070671
1,0.249977111,0.008388246,0.016163793,0.540131247
4,0.124973296,0.249999232,0.090517241,0.18525997
4,0.124973296,0.125838031,0.090517241,0.18525997
3,0.249977111,0.008388246,0.11637931,0.17617365
2,0.249977111,0.016777517,0.022413793,0.463149924
2,0.218726157,0.008388246,0.02262931,0.510853104
2,0.281228065,0.008388246,0.017241379,0.510853104
2,0.249977111,0.031262116,0.025862069,0.524230187
6,0.187475204,0.008388246,0.011853448,0.344522968
2,0.281228065,0.008388246,0.021551724,0.436648157
1,0.124973296,0.008388246,0.024784483,0.560070671
6,0.249977111,0.008388246,0.015086207,0.30338213
6,0.124973296,0.008388246,0.020043103,0.311458859
6,0.082979827,0.008388246,0.014224138,0.344522968
3,0.124973296,0.031878203,0.068965517,0.22387683
6,0.124973296,0.008388246,0.010775862,0.356133266
2,0.249977111,0.031262116,0.0125,0.344522968
2,0.249977111,0.125838031,0.023491379,0.5567895
2,0.249977111,0.031262116,0.015948276,0.679202423
2,0.249977111,0.12465829,0.023491379,0.561080262
1,0.124973296,0.008388246,0.012931034,0.645128723
6,0.124973296,0.008388246,0.018318966,0.225391217
1,0.062471389,0.004193611,0.007112069,0.469207471
4,0.249977111,0.499999488,0.127155172,0.18525997
4,0.249977111,0.499999488,0.11637931,0.18525997
2,0.249977111,0.008388246,0.069396552,0.315497224
6,0.249977111,0.255609556,0.018318966,0.356133266
1,0.124973296,0.004193611,0.019396552,0.510853104
1,0.062471389,0.004193611,0.014008621,0.560070671
1,0.249977111,0.031262116,0.013362069,0.508329127
6,0.124973296,0.008388246,0.009051724,0.249116608
6,0.249977111,0.008388246,0.012112069,0.257193337
2,0.249977111,0.255032794,0.0125,0.481322564
4,0.249977111,0.255032794,0.068965517,0.315497224
2,0.187475204,0.008388246,0.014008621,0.583291267
2,0.124973296,0.008388246,0.011853448,0.474255427
2,0.312479019,0.008388246,0.067887931,0.315497224
2,0.249977111,0.255032794,0.012715517,0.481322564
2,0.249977111,0.016777517,0.016810345,0.719081272
2,0.312479019,0.008388246,0.070043103,0.315497224
1,0.249977111,0.031878203,0.013362069,0.508329127
6,0.124973296,0.008388246,0.009073276,0.249116608
2,0.281228065,0.008388246,0.021982759,0.436648157
2,0.374980926,0.062079576,0.017241379,0.510853104
2,0.312479019,0.008388246,0.068965517,0.315497224
2,0.124973296,0.008388246,0.013577586,0.463149924
2,0.249977111,0.008388246,0.070043103,0.315497224
4,0.249977111,0.249999232,0.137931034,0.18525997
3,0.249977111,0.008388246,0.068318966,0.22387683
6,0.124973296,0.008388246,0.011853448,0.249116608
6,0.124973296,0.008388246,0.007327586,0.249116608
4,0.499984741,0.125838031,0.068965517,0.358909642
6,0.187475204,0.008388246,0.011853448,0.343513377
2,0.249977111,0.016777517,0.024137931,0.436648157
6,0.187475204,0.008388246,0.012176724,0.342756184
3,0.124973296,0.004193611,0.094827586,0.22387683
1,0.249977111,0.008388246,0.015517241,0.510853104
6,0.249977111,0.008388246,0.015086207,0.344522968
2,0.249977111,0.250005786,0.01487069,0.481322564
2,0.374980926,0.031262116,0.022413793,0.436648157
2,0.249977111,0.016777517,0.017241379,0.507824331
1,0.249977111,0.008388246,0.011853448,0.560070671
1,0.124973296,0.008388246,0.015086207,0.560070671
2,0.249977111,0.016777517,0.025862069,0.463149924
2,0.249977111,0.016777517,0.025862069,0.463149924
4,0.249977111,0.249999232,0.150862069,0.184502776
3,0.249977111,0.008388246,0.070905172,0.22387683
1,0.124973296,0.008388246,0.015086207,0.560070671
2,0.249977111,0.016777517,0.022413793,0.463149924
2,0.281228065,0.008388246,0.026939655,0.542402827
2,0.249977111,0.062079576,0.015086207,0.510853104
1,0.124973296,0.008388246,0.020043103,0.626451287
2,0.249977111,0.016777517,0.017241379,0.510853104
2,0.249977111,0.125018766,0.017025862,0.474255427
2,0.249977111,0.008388246,0.013577586,0.705956588
4,0.249977111,0.125838031,0.159482759,0.183997981
4,0.499984741,0.249999232,0.159482759,0.183997981
1,0.249977111,0.008388246,0.015086207,0.560070671
6,0.249977111,0.008388246,0.012112069,0.257193337
2,0.249977111,0.255032794,0.013577586,0.481322564
6,0.187475204,0.008388246,0.011637931,0.307168097
6,0.187475204,0.008388246,0.009051724,0.209490156
1,0.249977111,0.031878203,0.023060345,0.545179202
6,0.124973296,0.008388246,0.011637931,0.344522968
2,0.249977111,0.249999232,0.016594828,0.299343766
2,0.249977111,0.008388246,0.024784483,0.416708733
2,0.249977111,0.016777517,0.034482759,0.358909642
2,0.249977111,0.016777517,0.034482759,0.358909642
2,0.374980926,0.062328633,0.022413793,0.436648157
6,0.249977111,0.008388246,0.015086207,0.344522968
2,0.499984741,0.250005786,0.016163793,0.582029278
1,0.124973296,0.016777517,0.015301724,0.469207471
6,0.124973296,0.016777517,0.025,0.354114084
6,0.249977111,0.016777517,0.019181034,0.344522968
6,0.249977111,0.255609556,0.018318966,0.356133266
2,0.249977111,0.255032794,0.015301724,0.481322564
6,0.187475204,0.008388246,0.010517241,0.209490156
6,0.135715812,0.008388246,0.009051724,0.344522968
6,0.136692404,0.008388246,0.011422414,0.192831903
6,0.124973296,0.008388246,0.010603448,0.257193337
6,0.249977111,0.031878203,0.019827586,0.30338213
2,0.249977111,0.016777517,0.0125,0.481322564
2,0.249977111,0.249999232,0.013146552,0.481322564
4,0.499984741,0.249999232,0.073275862,0.431600202
2,0.249977111,0.031878203,0.017887931,0.463149924
3,0.124973296,0.062079576,0.05862069,0.203685008
6,0.124973296,0.008388246,0.010775862,0.344522968
0,0.124973296,0.008388246,0.008771552,0.249116608
4,0.249977111,1,0.119181034,0.221100454
2,0.249977111,0.008388246,0.009267241,0.416961131
6,0.124973296,0.008388246,0.012715517,0.344522968
6,0.124973296,0.008388246,0.012284483,0.344522968
2,0.249977111,0.004193611,0.094827586,0.22387683
2,0.249977111,0.031262116,0.011422414,0.537102473
4,0.499984741,0.500045367,0.144396552,0.264512872
2,0.249977111,0.016777517,0.009698276,0.509843513
2,0.249977111,0.016777517,0.0125,0.47501262
2,0.249977111,0.031262116,0.017241379,0.481322564
2,0.249977111,0.249999232,0.027155172,0.357395255
2,0.249977111,0.499999488,0.027155172,0.357395255
1,0.249977111,0.008388246,0.017672414,0.618122161
1,0.249977111,0.008388246,0.017672414,0.618122161
2,0.249977111,0.016777517,0.012284483,0.47501262
2,0.249977111,0.016777517,0.024784483,0.503785967
6,0.124973296,0.008388246,0.012931034,0.350328117
2,0.281228065,0.008388246,0.026724138,0.542402827
2,0.281228065,0.008388246,0.021982759,0.436648157
2,0.374980926,0.125838031,0.025215517,0.436648157
3,0.124973296,0.062079576,0.067887931,0.22387683
6,0.249977111,0.008388246,0.009698276,0.344522968
4,0.499984741,0.249999232,0.13362069,0.264512872
4,0.499984741,0.249999232,0.077586207,0.315749621
2,0.281228065,0.008388246,0.021982759,0.436648157
2,0.374980926,0.062079576,0.016271552,0.476527007
2,0.374980926,0.031262116,0.016271552,0.436648157
6,0.187475204,0.008388246,0.010775862,0.204442201
6,0.124973296,0.008388246,0.009482759,0.344522968
6,0.249977111,0.008388246,0.009051724,0.30338213
2,0.249977111,0.016777517,0.023706897,0.436648157
2,0.249977111,0.008388246,0.028663793,0.560070671
2,0.249977111,0.031262116,0.011422414,0.537102473
4,0.499984741,0.499999488,0.144396552,0.264512872
1,0.124973296,0.016777517,0.015086207,0.416961131
4,0.499984741,0.008388246,0.155172414,0.183997981
4,0.499984741,0.000248032,0.078663793,0.315497224
4,0.499984741,0.499999488,0.078663793,0.315497224
4,0.499984741,1,0.078663793,0.315497224
6,0.249977111,0.008388246,0.009353448,0.249116608
4,0.249977111,0.249999232,0.070043103,0.315497224
4,0.499984741,0.255032794,0.116163793,0.316002019
2,0.249977111,0.031878203,0.018103448,0.436648157
6,0.187475204,0.008388246,0.010344828,0.249116608
2,0.249977111,0.125838031,0.017025862,0.474255427
2,0.249977111,0.016777517,0.021982759,0.560070671
2,0.249977111,0.008388246,0.026939655,0.482332155
1,0.124973296,0.125838031,0.022413793,0.358909642
0,0.124973296,0.008388246,0.008771552,0.249116608
2,0.249977111,0.031878203,0.023706897,0.480060575
6,0.124973296,0.008388246,0.012068966,0.257193337
6,0.249977111,0.12465829,0.009267241,0.39096416
4,0.499984741,0.499999488,0.077586207,0.315749621
4,0.499984741,0.499999488,0.077586207,0.315749621
2,0.249977111,0.031262116,0.030172414,0.507824331
2,0.374980926,0.031262116,0.017241379,0.510853104
6,0.249977111,0.008388246,0.012931034,0.316002019
2,0.374980926,0.016777517,0.018965517,0.535840485
6,0.249977111,0.008388246,0.009698276,0.342756184
3,0.249977111,0.008388246,0.081896552,0.249116608
2,0.249977111,0.031878203,0.017887931,0.463149924
2,0.249977111,0.031262116,0.010560345,0.474255427
2,0.249977111,0.249999232,0.024137931,0.436648157
2,0.249977111,0.12465829,0.020474138,0.535840485
1,0.124973296,0.016777517,0.015732759,0.708732963
4,0.499984741,0.499999488,0.121767241,0.311458859
2,0.249977111,0.127515885,0.012715517,0.481322564
2,0.499984741,0.255032794,0.012068966,0.439172135
4,0.499984741,0.249999232,0.108836207,0.266784452
4,0.499984741,0.499999488,0.108836207,0.266784452
6,0.135715812,0.008388246,0.011637931,0.307168097
2,0.249977111,0.031878203,0.017887931,0.436648157
2,0.249977111,0.250005786,0.015086207,0.412670369
2,0.499984741,0.250005786,0.013146552,0.439172135
2,0.249977111,0.249999232,0.01487069,0.481322564
6,0.249977111,0.008388246,0.012068966,0.249116608
2,0.249977111,0.125838031,0.013146552,0.481322564
2,0.249977111,0.249999232,0.013146552,0.481322564
2,0.249977111,0.125838031,0.026293103,0.481322564
2,0.249977111,0.016777517,0.024784483,0.556032307
4,0.499984741,0.499999488,0.121767241,0.311458859
4,0.249977111,0.008388246,0.144396552,0.18525997
4,0.249977111,0.008388246,0.144396552,0.18525997
3,0.249977111,0.062079576,0.061422414,0.22387683
3,0.249977111,0.008388246,0.070905172,0.22387683
4,0.499984741,0.249999232,0.137931034,0.264512872
6,0.249977111,0.008388246,0.018103448,0.30338213
1,0.124973296,0.031262116,0.098060345,0.533821302
6,0.124973296,0.008388246,0.0125,0.30338213
4,0.249977111,0.322461554,0.14762931,0.184502776
6,0.249977111,0.125838031,0.009267241,0.39096416
6,0.249977111,0.008388246,0.012931034,0.448258455
6,0.124973296,0.008388246,0.011206897,0.276375568
6,0.124973296,0.008388246,0.007543103,0.249116608
2,0.249977111,0.016777517,0.016163793,0.47501262
2,0.249977111,0.125838031,0.023275862,0.436648157
2,0.249977111,0.125838031,0.011853448,0.345784957
2,0.249977111,0.016777517,0.011422414,0.509843513
2,0.249977111,0.016777517,0.015948276,0.47501262
6,0.124973296,0.008388246,0.006465517,0.249116608
2,0.249977111,0.016777517,0.017025862,0.464159515
5,0.499984741,0.508388758,0.012068966,0.439172135
4,0.499984741,0.255032794,0.108836207,0.266784452
6,0.249977111,0.031878203,0.019827586,0.30338213
6,0.187475204,0.008388246,0.010344828,0.209490156
6,0.187475204,0.008388246,0.016163793,0.344522968
2,0.249977111,0.016777517,0.012931034,0.264512872
2,0.499984741,0.250005786,0.013146552,0.439172135
4,0.499984741,0.250005786,0.110991379,0.266279657
6,0.124973296,0.008388246,0.009482759,0.374558304
2,0.249977111,0.016777517,0.014224138,0.556032307
2,0.249977111,0.008388246,0.017241379,0.556032307
2,0.499984741,0.062079576,0.023706897,0.535840485
2,0.374980926,0.016777517,0.018965517,0.535840485
6,0.249977111,0.008388246,0.012931034,0.249116608
4,0.499984741,0.499999488,0.151939655,0.265270066
4,0.499984741,0.249999232,0.151939655,0.265270066
6,0.249977111,0.008388246,0.014008621,0.30338213
6,0.124973296,0.008388246,0.009482759,0.244068652
3,0.124973296,0.031878203,0.108836207,0.203685008
2,0.249977111,0.062079576,0.064655172,0.22387683
6,0.124973296,0.008388246,0.009267241,0.249116608
4,0.499984741,0.499999488,0.13362069,0.431600202
4,0.499984741,0.255032794,0.146551724,0.22160525
4,0.499984741,0.499999488,0.146551724,0.22160525
2,0.499984741,0.062492486,0.023706897,0.535840485
6,0.249977111,0.008388246,0.012931034,0.448258455
6,0.249977111,0.008388246,0.012931034,0.316002019
6,0.124973296,0.008388246,0.010775862,0.249116608
6,0.124973296,0.008388246,0.012931034,0.30338213
6,0.124973296,0.008388246,0.01487069,0.249116608
2,0.499984741,0.000243117,0.016163793,0.582029278
2,0.249977111,0.000243117,0.026724138,0.587077234
2,0.499984741,0.250005786,0.02112069,0.535840485
6,0.124973296,0.008388246,0.010775862,0.249116608
0,0.124973296,0.008388246,0.018793103,0.196870268
1,0.124973296,0.016777517,0.015732759,0.708732963
1,0.124973296,0.016777517,0.015948276,0.416961131
2,0.249977111,0.249999232,0.01487069,0.481322564
2,0.249977111,0.016777517,0.012284483,0.47501262
6,0.249977111,0.008388246,0.009698276,0.342756184
2,0.374980926,0.249999232,0.016163793,0.474255427
4,0.499984741,0.508388758,0.109482759,0.264008077
4,0.249977111,0.060624562,0.104525862,0.292276628
4,0.499984741,0.249999232,0.088362069,0.315497224
4,0.499984741,0.125838031,0.088362069,0.315497224
0,0.124973296,0.008388246,0.009051724,0.249116608
6,0.249977111,0.008388246,0.012931034,0.249116608
6,0.249977111,0.008388246,0.018103448,0.30338213
4,0.249977111,1,0.117887931,0.221100454
6,0.249977111,0.008388246,0.013642241,0.30338213
2,0.249977111,0.255032794,0.020689655,0.545683998
2,0.249977111,0.062079576,0.015086207,0.510853104
2,0.249977111,0.488280726,0.011422414,0.524230187
4,0.249977111,0.249999232,0.073275862,0.358909642
4,0.499984741,0.249999232,0.147025862,0.626451287
2,0.249977111,0.125838031,0.023275862,0.436648157
6,0.062471389,0.016777517,0.025862069,0.17617365
6,0.124973296,0.008388246,0.034913793,0.249116608
6,0.124973296,0.008388246,0.006314655,0.345784957
2,0.249977111,0.008388246,0.018965517,0.436648157
2,0.374980926,0.12465829,0.015086207,0.612317012
2,0.374980926,0.125838031,0.015086207,0.612317012
1,0.249977111,0.008388246,0.008405172,0.508833922
2,0.374980926,0.125838031,0.021788793,0.52498738
2,0.374980926,0.062079576,0.016163793,0.526249369
2,0.374980926,0.062079576,0.016163793,0.526249369
2,0.499984741,0.016777517,0.023706897,0.535840485
2,0.499984741,0.125838031,0.015301724,0.436648157
1,0.187475204,0.008388246,0.010344828,0.59994952
6,0.249977111,0.008388246,0.012931034,0.30338213
2,0.249977111,0.249999232,0.014655172,0.659767794
4,0.499984741,0.125838031,0.070905172,0.315497224
6,0.124973296,0.008388246,0.009482759,0.374558304
6,0.249977111,0.016777517,0.010948276,0.374558304
6,0.249977111,0.016777517,0.01637931,0.374558304
6,0.249977111,0.016777517,0.007327586,0.374558304
6,0.249977111,0.016777517,0.007327586,0.374558304
2,0.249977111,0.016777517,0.014224138,0.556032307
2,0.249977111,0.016777517,0.00862069,0.635537607
6,0.249977111,0.008388246,0.013362069,0.344522968
3,0.124973296,0.062079576,0.065732759,0.22387683
3,0.124973296,0.062079576,0.069612069,0.22387683
4,0.249977111,0.062079576,0.136206897,0.18753155
2,0.249977111,0.008388246,0.070043103,0.315497224
4,0.249977111,0.125838031,0.097413793,0.359414437
4,0.249977111,0.249999232,0.126939655,0.265270066
4,0.249977111,0.062079576,0.149784483,0.265270066
4,0.249977111,0.249999232,0.087284483,0.292276628
4,0.249977111,0.062079576,0.116163793,0.292276628
2,0.249977111,0.250005786,0.020689655,0.545683998
4,0.499984741,0.499999488,0.146551724,0.22160525
6,0.249977111,0.008388246,0.010344828,0.342756184
4,0.499984741,0.499999488,0.140086207,0.264512872
2,0.374980926,0.062079576,0.015086207,0.524230187
2,0.374980926,0.062079576,0.015086207,0.524230187
2,0.374980926,0.062079576,0.018965517,0.535840485
6,0.124973296,0.008388246,0.012931034,0.30338213
2,0.249977111,0.031878203,0.010775862,0.507319536
6,0.249977111,0.031878203,0.013146552,0.17617365
2,0.249977111,0.125838031,0.023275862,0.436648157
0,0.062471389,0.004193611,0.056034483,0.17617365
2,0.499984741,0.249999232,0.016163793,0.582029278
2,0.499984741,0.250005786,0.02112069,0.535840485
2,0.249977111,0.031262116,0.007758621,0.469207471
2,0.249977111,0.016777517,0.015301724,0.416961131
2,0.499984741,0.008388246,0.016163793,0.522211005
2,0.499984741,0.008388246,0.016163793,0.522211005
2,0.249977111,0.016777517,0.016810345,0.345784957
1,0.249977111,0.016777517,0.008405172,0.508833922
4,0.499984741,0.255032794,0.088362069,0.316002019
2,0.499984741,0.125838031,0.015474138,0.524230187
2,0.499984741,0.249999232,0.01487069,0.408884402
2,0.249977111,0.031878203,0.013362069,0.524230187
6,0.249977111,0.016777517,0.010948276,0.374558304
2,0.249977111,0.016777517,0.012284483,0.47501262
